key,source,target
UI_Difficulty/Difficulty_Hard_Details,"Tu personaje es más vulnerable, los enemigos son incansables y luchan con patrones más intrincados.",
UI_Gameplay/Gameplay_Action,Acción,
UI_Gameplay/Gameplay_Actions,Acciones,
UI_Gameplay/Gameplay_Age,Edad,
UI_Gameplay/Gameplay_Available,Disponible,
UI_Gameplay/Gameplay_MultiplierAverage,Multiplicador medio,
UI_Gameplay/Gameplay_Bar,Barra,
UI_Gameplay/Gameplay_Bars,Barras,
UI_Gameplay/Gameplay_BossHighScore,Puntuación de jefe,
UI_Gameplay/Gameplay_Breath,Aliento,
UI_Gameplay/Gameplay_Capturing,Conquistando,
UI_Gameplay/Gameplay_CaptureRate,Ritmo de conquista,
UI_Gameplay/Gameplay_Charge,Carga,
UI_Gameplay/Gameplay_LevelScore_Cheats,Las trampas o los modificadores están activos,
UI_Gameplay/Gameplay_Cost,Coste,
UI_Gameplay/Gameplay_ComboCurrent,Combo actual,
UI_Gameplay/Gameplay_Damages,Daño,
UI_Gameplay/Gameplay_Essence,Esencia,
UI_Gameplay/Gameplay_Health,Salud,
UI_Gameplay/Gameplay_HighScore,Récord,
UI_Gameplay/Gameplay_Input,Entrada,
UI_Gameplay/Gameplay_LevelHighScore,Récord de nivel,
UI_Gameplay/Gameplay_LevelScore,Puntuación de nivel,
UI_Gameplay/Gameplay_MaxEfficiency,Eficiencia máxima,
UI_Gameplay/Gameplay_UnlockAge,Edad máx. para desbloquear:,
UI_Gameplay/Gameplay_ComboMax,Máx. combo,
UI_Gameplay/Gameplay_Mind,Mente,
UI_Gameplay/Gameplay_Multiplier,Multiplicador,
UI_Gameplay/Gameplay_Need,Necesidad,
UI_Gameplay/Gameplay_BossHighScoreNew,Nuevo récord de jefe,
UI_Gameplay/Gameplay_LevelHighScoreNew,Nuevo récord de nivel,
UI_Gameplay/Gameplay_NoFocus,Se necesita barra de concentración,
UI_Gameplay/Gameplay_PermanentUnlock,Desbloqueo permanente,
UI_Gameplay/Gameplay_PermantentlyUnlocked,Desbloqueado permanentemente,
UI_Gameplay/Gameplay_UnlockFull,Desbloqueado permanentemente,
UI_Gameplay/Gameplay_Remapped,Reasignar,
UI_Gameplay/Gameplay_Reward,Recompensa,
UI_Gameplay/Gameplay_RewardChosen,Recompensa elegida,
UI_Gameplay/Gameplay_Score,Puntuación,
UI_Gameplay/Gameplay_UnlockScore,Puntuación para desbloquear:,
UI_Gameplay/Gameplay_LevelScore_NotSaved,La puntuación no se guardará,
UI_Gameplay/Gameplay_SP,Puntos de habilidad,
UI_Gameplay/Gameplay_Unbound,Sin asignar,
UI_Gameplay/Gameplay_Unlock,Desbloquear,
UI_Gameplay/Gameplay_Unlocked,Desbloqueado,
UI_Gameplay/Gameplay_XP,EXP,
UI_Gameplay/Gameplay_Combo,Combo de EXP,
UI_Gameplay/Gameplay_UnlockXP,EXP para desbloquear:,
UI_Gameplay/Gameplay_FocusYang,No puedes concentrarte en él,
UI_Gameplay/Gameplay_Locked,[Bloqueado],
UI_Gameplay/Gameplay_Taunt,[PROVOCAR],
UI_Goals_List/GOALS_Master_Sanctuary_Name,Una montaña que escalar,
UI_Goals_List/GOALS_ScoreSituation_Squats_Name,Un asunto que zanjar,
UI_Goals_List/GOALS_SanctuaryChef_Name,Un poco de tu propia medicina,
UI_Goals_List/GOALS_Damageless_Museum_Name,Reconstrucción fiel,
UI_Goals_List/GOALS_Recording_Name,¡Acción!,
UI_Goals_List/GOALS_SquatsHangarTop_Name,Línea de montaje,
UI_Goals_List/GOALS_BossChallenge_SanctuaryAvoid_Description,Evita 10 ataques consecutivos de Yang.,
UI_Goals_List/GOALS_LowAvoid_Description,Evita un ataque alto realizando un barrido hacia atrás.,
UI_Goals_List/GOALS_BossChallenge_Tower_Description,Evita uno de los ataques de Jinfeng con una patada rápida.,
UI_Goals_List/GOALS_BossChallenge_Museum_Name,Esquivar las gotas de lluvia,
UI_Goals_List/GOALS_SquatsSneak_Description,Vence a 4 enemigos en el hangar antes de que te detecte el grupo principal.,
UI_Goals_List/GOALS_BossParryOnly_Squats_Description,Vence a Fajar sin infligirle daño de salud.,
UI_Goals_List/GOALS_BossParryOnly_Tower_Description,Vence a Jinfeng sin infligirle daño de salud.,
UI_Goals_List/GOALS_BossParryOnly_Museum_Description,Vence a Kuroki sin infligirle daño de salud.,
UI_Goals_List/GOALS_Master_Museum_Description,Vence a los guardias finales de Kuroki sin armas y sin sufrir daño de salud más de 3 veces.,
UI_Goals_List/GOALS_BossParryOnly_Club_Description,Vence a Sean sin infligirle daño de salud.,
UI_Goals_List/GOALS_BossParryOnly_Sanctuary_Description,Vence a Yang sin infligirle daño de salud.,
UI_Goals_List/GOALS_BossChallenge_SanctuaryStructure_Description,Derrota a Yang sin que te desestabilice.,
UI_Goals_List/GOALS_ClubFull_Description,Vence a todos los enemigos sin salir del nivel.,
UI_Goals_List/GOALS_MuseumFlashblades_Description,Vence a los guardias finales de Kuroki con menos de 3 segundos de diferencia.,
UI_Goals_List/GOALS_Master_Club_Description,Vence a los discípulos de Sean antes del combate con el jefe sin recibir daño.,
UI_Goals_List/GOALS_SquatsSkulls_Description,Supera a los Hermanos Calavera con menos de 3 segundos de diferencia.,
UI_Goals_List/GOALS_SquatsJuggernaut_Description,Vence al primer gigante antes de que aparezca el tutorial sobre la evasión.,
UI_Goals_List/GOALS_ScoreDevs_Description,Supera el récord de {0} de los probadores del juego.,
UI_Goals_List/GOALS_MuseumLightbulbs_Description,Vence a los dos discípulos en la segunda sala de la exhibición solo con objetos arrojadizos.,
UI_Goals_List/GOALS_SquatsSkulls_Name,Bicéfalo,
UI_Goals_List/GOALS_ScoreMedium_Total_Name,Potencial sin límites,
UI_Goals_List/GOALS_MuseumBlade_Description,Lleva la hoja oscura contra Kuroki.,
UI_Goals_List/GOALS_ScoreSituation_Tower_Name,Puntos a tratar,
UI_Goals_List/GOALS_ThrowableBack_Description,Atrapa un objeto que te lancen y lánzalo de vuelta a tu atacante.,
UI_Goals_List/GOALS_BossChallenge_SanctuaryAvoid_Name,Persiguiendo fantasmas,
UI_Goals_List/GOALS_Time_Sanctuary_Name,Hasta luego,
UI_Goals_List/GOALS_ClubThrowables_Name,Limpieza,
UI_Goals_List/GOALS_OutfitMuseum_Description,"Supera el Museo solo con estos modificadores: «Equilibrio - Equilibrio infinito», «Arma dorada - Kodachi», «Colgante - Sin colgante», «Multiplicador de daño - x2», «Gestión de la salud - Solo salud».",
UI_Goals_List/GOALS_OutfitTower_Description,"Supera la torre solo con estos modificadores: «Recompensas de santuario - Todo al máximo», «Manos vacías», «Edad inicial - 60», «Colgante - Contador de muertes fijo», «Velocidad de ataques de enemigos - Más rápida».",
UI_Goals_List/GOALS_ScoreAverageMultiplier_Description,Supera un nivel con un multiplicador de puntuación medio de {0}.,
UI_Goals_List/GOALS_ScoreSituation_Sanctuary_Description,Supera todos los combates desde la sala de taichí hasta el final de la sala de masajes con un multiplicador de puntuación de {0} durante la mayoría de los combates.,
UI_Goals_List/GOALS_Damageless_Museum_Description,Vence a todo el mundo en el pasillo de la exhibición Flood sin recibir daño de salud.,
UI_Goals_List/GOALS_ScoreSituation_Museum_Description,Supera la sala de la lluvia con un multiplicador de puntuación de {0} durante la mayor parte del combate.,
UI_Goals_List/GOALS_MuseumRain_Description,Vence a todo el mundo en la sala de la lluvia sin salir de la zona central.,
UI_Goals_List/GOALS_Damageless_Sanctuary_Description,Vence a todo el mundo en el restaurante sin recibir daño.,
UI_Goals_List/GOALS_ScoreSituation_Club_Description,Supera la sala de la primera prueba con un multiplicador de puntuación de {0} durante la mayor parte del combate.,
UI_Goals_List/GOALS_SquatsHangerTop_Description,Supera el hangar sin bajar al nivel de abajo.,
UI_Goals_List/GOALS_ScoreSituation_Tower_Description,Supera la sala de reuniones con un multiplicador de puntuación de {0} durante la mayor parte del combate.,
UI_Goals_List/GOALS_Damageless_Tower_Description,Vence a todo el mundo en la sala de los monitores sin recibir daño.,
UI_Goals_List/GOALS_ScoreSituation_Squats_Description,Supera la sala de las oficinas con un multiplicador de puntuación de {0} durante la mayor parte del combate.,
UI_Goals_List/GOALS_Damageless_Club_Description,Vence a todo el mundo en el foso sin recibir daño.,
UI_Goals_List/GOALS_Damageless_Squats_Description,Vence a todo el mundo en el pasillo con vista lateral sin usar armas ni objetos y sin recibir daño de salud.,
UI_Goals_List/GOALS_MuseumPanels_Description,Vence a todo el mundo en la tercera parte de la exhibición permanente sin romper más de tres paneles.,
UI_Goals_List/GOALS_SquatsThrow_Name,Lanzamiento en picado,
UI_Goals_List/GOALS_ScoreBoss_Museum_Name,Restauración,
UI_Goals_List/GOALS_ScoreSituation_Sanctuary_Name,Servicio al cliente,
UI_Goals_List/GOALS_Damageless_Squats_Name,Aprendiz osado,
UI_Goals_List/GOALS_Time_Squats_Name,Cobrador de deudas,
UI_Goals_List/GOALS_BossChallenge_Club_Description,"Durante la segunda fase de Sean, usa solo una vara para infligir daño, usa el ataque Concentración: Giro 360º y termina la pelea con una vara en las manos.",
UI_Goals_List/GOALS_ScoreBoss_Sanctuary_Name,Ocho años de entrenamiento,
UI_Goals_List/GOALS_BossParryOnly_Sanctuary_Name,Erosión,
UI_Goals_List/GOALS_ScoreBoss_Tower_Name,Premio ejecutivo,
UI_Goals_List/GOALS_ScoreSituation_Club_Name,Exhibición explosiva,
UI_Goals_List/GOALS_ClubGal_Name,Reina de la disco,
UI_Goals_List/GOALS_ScoreMultiplierFast_Name,Recuperación rápida,
UI_Goals_List/GOALS_TowerElevator_Name,La vía más rápida hasta abajo,
UI_Goals_List/GOALS_Backfist_Description,Elimina a un guardaespaldas con un revés totalmente cargado con los puños.,
UI_Goals_List/GOALS_ScoreBoss_Club_Name,A tope,
UI_Goals_List/GOALS_MuseumLightbulbs_Name,Fuegos artificiales,
UI_Goals_List/GOALS_FriendlyFire_Name,Fuego amigo,
UI_Goals_List/GOALS_ScoreIncrease_Name,De la forma a la función,
UI_Goals_List/GOALS_Time_Museum_DescriptionBest,"Desde el comienzo del nivel, vence al guardaespaldas al final de la exhibición permanente en menos de 3 minutos y 45 segundos (récord: {1}' {2}"").",
UI_Goals_List/GOALS_Time_Museum_DescriptionCurrent,"Desde el comienzo del nivel, vence al guardaespaldas al final de la exhibición permanente en menos de 3 minutos y 45 segundos (actual: {1}' {2}"").",
UI_Goals_List/GOALS_Time_Museum_Description,"Desde el comienzo del nivel, vence al guardaespaldas al final de la exhibición permanente en menos de 3 minutos y 45 segundos.",
UI_Goals_List/GOALS_Time_Tower_DescriptionBest,"Desde el comienzo del nivel, llega al combate con la jefa Jinfeng en menos de 2 minutos y 35 segundos (récord: {1}' {2}"").",
UI_Goals_List/GOALS_Time_Tower_DescriptionCurrent,"Desde el comienzo del nivel, llega al combate con la jefa Jinfeng en menos de 2 minutos y 35 segundos (actual: {1}' {2}"").",
UI_Goals_List/GOALS_Time_Tower_Description,"Desde el comienzo del nivel, llega al combate con la jefa Jinfeng en menos de 2 minutos y 35 segundos.",
UI_Goals_List/GOALS_Time_Sanctuary_DescriptionBest,"Desde el comienzo del nivel, alcanza y vence a los tres gigantes en menos de 2 minutos y 25 segundos (récord: {1}' {2}"").",
UI_Goals_List/GOALS_Time_Sanctuary_DescriptionCurrent,"Desde el comienzo del nivel, alcanza y vence a los tres gigantes en menos de 2 minutos y 25 segundos (actual: {1}' {2}"").",
UI_Goals_List/GOALS_Time_Sanctuary_Description,"Desde el comienzo del nivel, alcanza y vence a los tres gigantes en menos de 2 minutos y 25 segundos.",
UI_Goals_List/GOALS_Time_Squats_DescriptionBest,"Desde el comienzo del nivel, llega hasta el gigante en la sala del dinero en menos de 3 minutos y 15 segundos (récord: {1}' {2}"").",
UI_Goals_List/GOALS_Time_Squats_DescriptionCurrent,"Desde el comienzo del nivel, llega hasta el gigante en la sala del dinero en menos de 3 minutos y 15 segundos (actual: {1}' {2}"").",
UI_Goals_List/GOALS_Time_Squats_Description,"Desde el comienzo del nivel, llega hasta el gigante en la sala del dinero en menos de 3 minutos y 15 segundos.",
UI_Goals_List/GOALS_Time_Club_DescriptionBest,"Desde el comienzo del nivel, llega a las salas de apuestas en menos de 3 minutos y 25 segundos (récord: {1}' {2}"").",
UI_Goals_List/GOALS_Time_Club_DescriptionCurrent,"Desde el comienzo del nivel, llega a las salas de apuestas en menos de 3 minutos y 25 segundos (actual: {1}' {2}"").",
UI_Goals_List/GOALS_Time_Club_Description,"Desde el comienzo del nivel, llega a las salas de apuestas en menos de 3 minutos y 25 segundos.",
UI_Goals_List/GOALS_Damageless_Sanctuary_Name,Menú completo,
UI_Goals_List/GOALS_ScoreBoss_Squats_Name,Aprendiz del jardín,
UI_Goals_List/GOALS_Score_Total_Description,Consigue una puntuación total en todos los niveles de {0} o más.,
UI_Goals_List/GOALS_Score_Description,Consigue un récord de {0} o más.,
UI_Goals_List/GOALS_ScoreVarietyGrade_Description,Consigue una puntuación variable de {0} o más.,
UI_Goals_List/GOALS_BossChallenge_Squats_Name,Labor de jardinería,
UI_Goals_List/GOALS_BossChallenge_Squats_Description,Haz que Jafar corte un bambú cultivado por él durante su segunda fase.,
UI_Goals_List/GOALS_Achievement_LargeStrike_Description,Golpea a 3 enemigos con un solo golpe.,
UI_Goals_List/GOALS_ClubDJ_Name,A mover el esqueleto,
UI_Goals_List/GOALS_OutfitClub_Name,Mis manos están sucias,
UI_Goals_List/GOALS_BossChallenge_SanctuaryStructure_Name,Ahora quién es el maestro,
UI_Goals_List/GOALS_BossParryOnly_Museum_Name,Muro de hielo,
UI_Goals_List/GOALS_ClubGal_Description,"En la sala de la pista de baile, vence a todos los enemigos antes de vencer a la mujer del pelo blanco.",
UI_Goals_List/GOALS_ClubBar_Description,"En la sala de la pista de baile, acaba con un enemigo lanzándole una botella desde detrás de la barra.",
UI_Goals_List/GOALS_Master_Sanctuary_Description,"En el ascenso final, no te enfrentes a ningún enemigo hasta llegar a la última plataforma. Vence a todo el mundo sin salir de ella y sin morir. Buena suerte.",
UI_Goals_List/GOALS_TowerScreens_Description,"En la sala de monitores, rompe todas las pantallas en las mesas centrales durante el combate.",
UI_Goals_List/GOALS_ScoreIncrease_Description,Aumenta tu puntuación en al menos {0} en {1} segundos.,
UI_Goals_List/GOALS_LowAvoid_Name,Esquiva afortunada,
UI_Goals_List/GOALS_MuseumPendulum_Name,Arte interactivo,
UI_Goals_List/GOALS_Master_Tower_Name,Entrevista,
UI_Goals_List/GOALS_Backfist_Name,Revés con puño de hierro,
UI_Goals_List/GOALS_BossParryOnly_Tower_Name,Voluntad de hierro,
UI_Goals_List/GOALS_MuseumBlade_Name,¿Esto es tuyo?,
UI_Goals_List/GOALS_HeadStart_Name,Sigue luchando,
UI_Goals_List/GOALS_Replay_Name,Película de kungfú,
UI_Goals_List/GOALS_Achievement_LargeStrike_Name,Pelea kungfú,
UI_Goals_List/GOALS_SquatsJuggernaut_Name,¡Menos hablar y más luchar!,
UI_Goals_List/GOALS_Achievement_Takedowns_Name,Puños relámpago,
UI_Goals_List/GOALS_ClubFull_Name,Como la pólvora,
UI_Goals_List/GOALS_MuseumRain_Name,Vivir ocultándose,
UI_Goals_List/GOALS_Trip_Description,Haz que un enemigo se caiga empujándolo o lanzándolo sobre otro enemigo en el suelo.,
UI_Goals_List/GOALS_FriendlyFire_Description,Haz que un enemigo golpee a otro al evitar su ataque.,
UI_Goals_List/GOALS_ClubThrowables_Description,Lanza todos los objetos arrojadizos en la sala de la pista de baile durante la pelea.,
UI_Goals_List/GOALS_ClubDJ_Description,Haz que el hombre con cabeza de dragón vaya a la pista de baile.,
UI_Goals_List/GOALS_ScoreMultiplierFast_Description,Haz que el multiplicador de puntuación pase de x1 a x3 en {1} segundos.,
UI_Goals_List/GOALS_BossChallenge_SanctuaryThrow_Description,Consigue lanzar a Yang durante el combate sin desestabilizarlo.,
UI_Goals_List/GOALS_Achievement_FocusAttack_Name,Maestro del Puño del Ojo del Fénix,
UI_Goals_List/GOALS_MuseumFlashblades_Name,"Espejito, espejito",
UI_Goals_List/GOALS_OutfitTower_Name,"Más prisa, menos velocidad",
UI_Goals_List/GOALS_Time_Tower_Name,Velocidad vertiginosa,
UI_Goals_List/GOALS_Achievement_Age_Name,Niño viejo,
UI_Goals_List/GOALS_Replay_Description,Abre una grabación en el editor de repeticiones.,
UI_Goals_List/GOALS_BossChallenge_Club_Name,El tío de la vara,
UI_Goals_List/GOALS_Time_Museum_Name,Vistazo general,
UI_Goals_List/GOALS_Achievement_Takedowns_Description,Realiza 3 eliminaciones en 12 segundos.,
UI_Goals_List/GOALS_PermaUnlock_Description,Desbloquea permanentemente {0} habilidades.,
UI_Goals_List/GOALS_SanctuaryFocus_Name,Puntos de presión,
UI_Goals_List/GOALS_TowerScreens_Name,Términos de privacidad,
UI_Goals_List/GOALS_ScoreLow_Total_Name,Resultados prometedores,
UI_Goals_List/GOALS_ScoreMedium_Club_Name,Rango: Llamarada,
UI_Goals_List/GOALS_ScoreLow_Tower_Name,Rango: Cobre,
UI_Goals_List/GOALS_ScoreHigh_Museum_Name,Rango: Aguacero,
UI_Goals_List/GOALS_ScoreLow_Museum_Name,Rango: Gota,
UI_Goals_List/GOALS_ScoreMedium_Tower_Name,Rango: Oro,
UI_Goals_List/GOALS_ScoreHigh_Club_Name,Rango: Infierno,
UI_Goals_List/GOALS_ScoreHigh_Squats_Name,Rango: Jungla,
UI_Goals_List/GOALS_ScoreHigh_Sanctuary_Name,Rango: Avalancha,
UI_Goals_List/GOALS_ScoreMedium_Sanctuary_Name,Rango: Montaña,
UI_Goals_List/GOALS_ScoreLow_Sanctuary_Name,Rango: Guijarro,
UI_Goals_List/GOALS_ScoreHigh_Tower_Name,Rango: Platino,
UI_Goals_List/GOALS_ScoreMedium_Museum_Name,Rango: Chaparrón,
UI_Goals_List/GOALS_ScoreLow_Squats_Name,Rango: Semilla,
UI_Goals_List/GOALS_ScoreLow_Club_Name,Rango: Chispa,
UI_Goals_List/GOALS_ScoreMedium_Squats_Name,Rango: Árbol,
UI_Goals_List/GOALS_Achievement_Age_Description,Alcanza 70 años o más.,
UI_Goals_List/GOALS_ThrowableBack_Name,Rebote,
UI_Goals_List/GOALS_MuseumPanels_Name,Respeto por el arte,
UI_Goals_List/GOALS_Master_Club_Name,Venganza,
UI_Goals_List/GOALS_Damageless_Tower_Name,Enviando un mensaje,
UI_Goals_List/GOALS_Master_Museum_Name,Habilidad certera,
UI_Goals_List/GOALS_BossParryOnly_Club_Name,Exhibición,
UI_Goals_List/GOALS_SquatsSneak_Name,Eliminación silenciosa,
UI_Goals_List/GOALS_BossChallenge_Tower_Name,Salto a la comba,
UI_Goals_List/GOALS_SquatsMoney_Name,No salen las cuentas,
UI_Goals_List/GOALS_OutfitSquats_Name,Líder del escuadrón,
UI_Goals_List/GOALS_SanctuaryChef_Description,Apuñala al chef del restaurante con uno de sus cuchillos.,
UI_Goals_List/GOALS_Recording_Description,Inicia una grabación.,
UI_Goals_List/GOALS_PermaUnlock_Name,Paso a paso,
UI_Goals_List/GOALS_BossParryOnly_Squats_Name,Extracción de savia,
UI_Goals_List/GOALS_ThrowStrike_Name,¡Pleno!,
UI_Goals_List/GOALS_SanctuaryVanilla_Name,Fuertes fundamentos,
UI_Goals_List/GOALS_ScoreMultiplier_Name,Superestilo Sifu,
UI_Goals_List/GOALS_Switch_Name,¡Puñetazos en Switch!,
UI_Goals_List/GOALS_Trip_Name,Trabajo en equipo,
UI_Goals_List/GOALS_Switch_Description,¡Gracias por jugar a Sifu en Nintendo Switch!,
UI_Goals_List/GOALS_BossChallenge_SanctuaryThrow_Name,Quebrando una defensa sólida,
UI_Goals_List/GOALS_ThrowStrike_Description,Lanza a un enemigo contra otros 3 más.,
UI_Goals_List/GOALS_TowerElevator_Description,Lanza a un enemigo por encima de la barandilla del ascensor.,
UI_Goals_List/GOALS_SquatsThrow_Description,Lanza a un enemigo por encima de la valla de la parte superior de las escaleras en el primer edificio.,
UI_Goals_List/GOALS_Damageless_Club_Name,El campeón de la noche,
UI_Goals_List/GOALS_HeadStart_Description,Desbloquea los objetivos (llega a cualquier final).,
UI_Goals_List/GOALS_ScoreSituation_Museum_Name,Lluvia incesante,
UI_Goals_List/GOALS_Achievement_FocusAttack_Description,Usa cada ataque de concentración al menos una vez.,
UI_Goals_List/GOALS_SanctuaryFocus_Description,Usa todos los ataques de concentración durante la misma partida de un escondite.,
UI_Goals_List/GOALS_MuseumPendulum_Description,Usa el péndulo para golpear y aturdir a todos los enemigos de esta sala.,
UI_Goals_List/GOALS_ClubBar_Name,¿Qué te pongo?,
UI_Goals_List/GOALS_Master_Squats_Description,"Al llegar a la azotea tras el pasillo con vista lateral, enfréntate a los tres grupos simultáneamente sin morir.",
UI_Goals_List/GOALS_ScoreMultiplier_Description,"Al luchar, mantén el multiplicador de puntuación al máximo durante {0} segundos consecutivos o más.",
UI_Goals_List/GOALS_SquatsMoney_Description,"Durante el combate, salta todos los montones de dinero en la sala del dinero.",
UI_Goals_List/GOALS_Time_Club_Name,Boleto ganador,
UI_Goals_List/GOALS_BossChallenge_Museum_Description,"Sin morir, supera la primera fase de Kuroki pero no rechaces ningún ataque.",
UI_Goals_List/GOALS_SanctuaryVanilla_Description,"Sin morir, vence a todo el mundo en el ascenso final con solo estos modificadores activados: «Habilidades - Desactivado», «Recompensas de santuario - Desactivado» y «Solo puños».",
UI_Goals_List/GOALS_Master_Tower_Description,"Sin morir, haz que Sun Mei rompa dos varas golpeándote en la forja.",
UI_Goals_List/GOALS_Master_Squats_Name,Barrio equivocado,
UI_Goals_List/GOALS_OutfitClub_Description,"[Deluxe Edition] Supera el club solo con estos modificadores: «Recuperación de salud - Daño permanente», «Desestabilizar al rechazar», «Defensa - Ignorada», «Colgante - Sin colgante».",
UI_Goals_List/GOALS_OutfitClub_DescriptionAlt,"[Deluxe Edition] Supera el club solo con estos modificadores: «Recuperación de salud - Daño permanente», «Destrozar equilibrio al rechazar», «Defensa - Ignorada», «Colgante - Sin colgante».",
UI_Goals_List/GOALS_OutfitSquats_Description,"[Deluxe Edition] Despeja La zona okupa sin tomar ningún atajo y termina con 40 años o menos con solo estos modificadores: «Recuperación de salud - Daño permanente», «Nivel de enemigos - Más fuertes» y «Multiplicador de daño - x2».",
UI_Goals_Menu/MESSAGE_Goals,"Al completar objetivos, recibirás dinero para comprar trampas y modificadores.",
UI_Goals_Menu/UNLOCK_CheatCondition_All,Trampas y modificadores permitidos,
UI_Goals_Menu/UI_Completed,Completados,
UI_Goals_Menu/TYPE_Goals,Objetivos,
UI_Goals_Menu/UNLOCK_DifficultyCondition_MediumHard,En dificultad Discípulo o Maestro,
UI_Goals_Menu/UNLOCK_DifficultyCondition_Hard,En dificultad Maestro,
UI_Goals_Menu/UNLOCK_DifficultyCondition_All,En cualquier dificultad,
UI_Goals_Menu/UNLOCK_CheatCondition_Modifiers,Modificadores permitidos,
UI_Goals_Menu/UNLOCK_CheatCondition_None,Sin trampas ni modificadores,
UI_InputsActions/Action_AttackOnEnemyDown,Ataca a un enemigo derribado,
UI_InputsActions/Action_Avoid,Evitar,
UI_InputsActions/Action_Camera,Cámara,
UI_InputsActions/Action_DeflectParry,Rechazar/Desviar,
UI_InputsActions/Action_Dialogues,Diálogos,
UI_InputsActions/ActionDirectionalThrow,Lanzamiento direccional,
UI_InputsActions/Action_Dodge,Esquivar,
UI_InputsActions/Action_DropWeapon,Soltar arma,
UI_InputsActions/Action_Focus,Concentración,
UI_InputsActions/Action_Guard,Defenderse,
UI_InputsActions/Action_HeavyAttack,Ataque pesado,
UI_InputsActions/Action_Hold,Mantener,
UI_InputsActions/Action_InteractVault,Interactuar/Salto,
UI_InputsActions/Action_LightAttack,Ataque ligero,
UI_InputsActions/Action_Move,Moverse,
UI_InputsActions/Action_Parry,Rechazar/Desviar,
UI_InputsActions/Action_Photomode,Modo Foto,
UI_InputsActions/Action_PickUpWeapon,Recoger arma,
UI_InputsActions/Action_Run,Correr,
UI_InputsActions/Action_Takedown,Eliminar,
UI_InputsActions/Action_ThrowWeapon,Lanzar arma,
UI_KeyboardKeys/KB_Backspace,Retroceso,
UI_KeyboardKeys/KB_CapsLock,Bloq Mayús,
UI_KeyboardKeys/KB_Delete,Supr,
UI_KeyboardKeys/KB_End,Fin,
UI_KeyboardKeys/KB_Enter,Entrar,
UI_KeyboardKeys/KB_Escape,Espacio,
UI_KeyboardKeys/KB_Home,Inicio,
UI_KeyboardKeys/KB_PageDown,Av Pag,
UI_KeyboardKeys/KB_PageUp,Re Pag,
UI_KeyboardKeys/KB_Print,Impr,
UI_KeyboardKeys/KB_ScrollLock,Bloq Despl,
UI_KeyboardKeys/KB_Shift,Mayús,
UI_KeyboardKeys/KB_Spacebar,Barra espaciadora,
UI_Lessons/Parry_InGame_Step1,"<FocusBlack>Rechaza ataques específicos</> para activar un desvío, lo que dejará al enemigo expuesto.",
UI_Lessons/Parry_InGame_Step2,"Tras desviar a un enemigo, podrás <FocusBlack>lanzarlo</> en cualquier dirección.",
UI_Lessons/Parry_InGame_Step4,Un enemigo aturdido <FocusBlack>no podrá defenderse</> por un breve periodo de tiempo.,
UI_Lessons/Parry_InGame_Step5,"Tras aturdir a un enemigo, podrás <FocusBlack>lanzarlo</> en cualquier dirección.",
UI_Lessons/Action_Avoid,EVITAR,
UI_Lessons/Avoid_InGame_Title,EVITAR,
UI_Lessons/Action_AvoidDown,EVITAR ABAJO,
UI_Lessons/Action_AvoidUp,EVITAR ARRIBA,
UI_Lessons/SpecialAttacks_InGame_Step1,"Los ataques con <FocusBlack>extremidades relucientes</> infligen un montón de daño al equilibrio.
Es mejor evitar estos ataques.",
UI_Lessons/Avoid_Menu_Description,Evita ataques para recuperar equilibrio y castigar ciertos movimientos.,
UI_Lessons/Avoid_InGame_Step1,"Para evitar ataques altos e intermedios, mantén el botón de defenderse y <FocusBlack>después</> pulsa hacia abajo.",
UI_Lessons/Avoid_InGame_Step4,"Para evitar ataques bajos, mantén el botón de defenderse y <FocusBlack>después</> pulsa hacia arriba. ",
UI_Lessons/Avoid_InGame_Step6,Al evitar ataques podrás <FocusBlack>restaurar tu medidor de equilibrio</>.,
UI_Lessons/Action_Block,BLOQUEO,
UI_Lessons/Combos_InGame_Step6,El partespaldas es el <FocusBlack>combo básico que más daño inflige</>.,
UI_Lessons/CrowdControl_InGame_Title,ATAQUES DE DOMINIO,
UI_Lessons/Action_Deflect,RECHAZAR,
UI_Lessons/Deflect_InGame_Title,RECHAZAR,
UI_Lessons/Action_DownAttack,ATAQUE BAJO,
UI_Lessons/Deflect_InGame_Step2,Rechaza ataques para afectar al equilibrio del enemigo.,
UI_Lessons/Deflect_InGame_Step3,Rechaza ataques para evitar que te desestabilicen.,
UI_Lessons/Deflect_Menu_Description,Rechaza ataques para reducir el equilibrio del enemigo y proteger el tuyo.,
UI_Lessons/FreeTraining_Menu_Title,ENTRENAMIENTO LIBRE,
UI_Lessons/Action_Fail_Generic,Fallo,
UI_Lessons/General_FinishLesson,Terminar lección,
UI_Lessons/Action_HeavyAttack,ATAQUE PESADO,
UI_Lessons/Combos_InGame_Step5,"El combo ataques pesados es más lento, pero hace <FocusBlack>más daño</> que el combo ataques ligeros. ",
UI_Lessons/Parry_InGame_Step3,Contraataca inmediatamente a un enemigo desviado para <FocusBlack>aturdirlo</>.,
UI_Lessons/CrowdControl_InGame_Step3,"Al empujar al enemigo, este queda <FocusBlack>incapacitado</> durante unos segundos.",
UI_Lessons/General_LessonSuccess,LECCIÓN FINALIZADA,
UI_Lessons/Action_LightAttack,ATAQUE LIGERO,
UI_Lessons/Parry_Menu_Description,Aprende a detener los ataques del enemigo con un desvío.,
