key,source,target
UI_Goals_List/GOALS_ScoreHigh_Museum_Name,Rank: Downpour,Maila: Erauntsia
UI_Goals_List/GOALS_ScoreLow_Museum_Name,Rank: Droplet,Maila: Tanta
UI_Goals_List/GOALS_ScoreMedium_Tower_Name,Rank: Gold,Maila: Urrea
UI_Goals_List/GOALS_ScoreHigh_Club_Name,Rank: Inferno,Maila: Infernua
UI_Goals_List/GOALS_ScoreHigh_Squats_Name,Rank: Jungle,Maila: Oihana
UI_Goals_List/GOALS_ScoreHigh_Sanctuary_Name,Rank: Landslide,Maila: Luizia
UI_Goals_List/GOALS_ScoreMedium_Sanctuary_Name,Rank: Mountain,Maila: Mendia
UI_Goals_List/GOALS_ScoreLow_Sanctuary_Name,Rank: Pebble,Maila: Harri-koskorra
UI_Goals_List/GOALS_ScoreHigh_Tower_Name,Rank: Platinum,Maila: Platinoa
UI_Goals_List/GOALS_ScoreMedium_Museum_Name,Rank: Rainfall,Maila: Euria
UI_Goals_List/GOALS_ScoreLow_Squats_Name,Rank: Seedling,Maila: Hazia
UI_Goals_List/GOALS_ScoreLow_Club_Name,Rank: Spark,Maila: Txinparta
UI_Goals_List/GOALS_ScoreMedium_Squats_Name,Rank: Tree,Maila: Zuhaitza
UI_Goals_List/GOALS_Achievement_Age_Description,Reach 70 years old or more.,Ailegatu 70 urte edo gehiagora.
UI_Goals_List/GOALS_ThrowableBack_Name,Reflect,Islada
UI_Goals_List/GOALS_MuseumPanels_Name,Respect for the craft,Artisautzari errespetua
UI_Goals_List/GOALS_Master_Club_Name,Revenge,Mendekua
UI_Goals_List/GOALS_Damageless_Tower_Name,Sending a message,Mezu bat bidaltzen
UI_Goals_List/GOALS_Master_Museum_Name,Sharp skills,Abilezia zorrotza
UI_Goals_List/GOALS_BossParryOnly_Club_Name,Show-off,Erakusketa
UI_Goals_List/GOALS_SquatsSneak_Name,Silent takedown,Isilpeko eraistea
UI_Goals_List/GOALS_BossChallenge_Tower_Name,Skipping rope,Soka-saltoa
UI_Goals_List/GOALS_SquatsMoney_Name,Spill the bills,Kontuekin arazoak
UI_Goals_List/GOALS_OutfitSquats_Name,Squad Leader,Brigadako Liderra
UI_Goals_List/GOALS_SanctuaryChef_Description,"Stab the Restaurant's chef with one of his blades.","Sastakatu Jatetxeko chef-a bere labanetako batekin."
UI_Goals_List/GOALS_Recording_Description,Start a recording.,Hasi grabazio bat.
UI_Goals_List/GOALS_PermaUnlock_Name,Step by step,Pausoz pauso
UI_Goals_List/GOALS_BossParryOnly_Squats_Name,Strength sapping,Indar erauzketa
UI_Goals_List/GOALS_ThrowStrike_Name,Strike!,Bete-betean!
UI_Goals_List/GOALS_SanctuaryVanilla_Name,Strong fundamentals,Oinarri irmoak
UI_Goals_List/GOALS_ScoreMultiplier_Name,Super Sifu Style,Sifu super estiloa
UI_Goals_List/GOALS_Switch_Name,Switch & Punch,Switch ukabilkadak!
UI_Goals_List/GOALS_Trip_Name,Teamwork,Talde lana
UI_Goals_List/GOALS_Switch_Description,Thank you for playing Sifu on Nintendo Switch!,Eskerrik asko Sifu-n Switch-ean aritzeagatik!
UI_Goals_List/GOALS_BossChallenge_SanctuaryThrow_Name,Through the rock-solid defense,Babes tinkoan zehar
UI_Goals_List/GOALS_ThrowStrike_Description,Throw an enemy into three others.,Jaurti etsai bat beste hiruri.
UI_Goals_List/GOALS_TowerElevator_Description,"Throw an enemy over the elevator's guardrail.","Jaurti etsai bat igogailuko barandaren gainetik."
UI_Goals_List/GOALS_SquatsThrow_Description,Throw an enemy over the fence from the top of the stairs in the first building.,Jaurti etsai bat lehenengo eraikineko eskaileretako hesiaren gainetik.
UI_Goals_List/GOALS_Damageless_Club_Name,"Tonight's champion",Gaueko txapelduna
UI_Goals_List/GOALS_HeadStart_Description,Unlock Goals (reach any ending).,Desblokeatu Helburuak (lortu edozein bukaera).
UI_Goals_List/GOALS_ScoreSituation_Museum_Name,Unstoppable stream,Etengabeko euria
UI_Goals_List/GOALS_Achievement_FocusAttack_Description,Use each Focus attack at least once.,Erabili Fokatze eraso bakoitza behin gutxienez.
UI_Goals_List/GOALS_SanctuaryFocus_Description,Use every Focus attack during the same playthrough of the hideout.,Erabili Fokatze eraso bakoitza gordelekuko partida batean zehar.
UI_Goals_List/GOALS_MuseumPendulum_Description,Use the pendulum to hit and stun every enemy in its room.,Erabili pendulua gela honetako etsai guztiak jo eta zorabiarazteko.
UI_Goals_List/GOALS_ClubBar_Name,What can I get you?,Zer nahi duzu?
UI_Goals_List/GOALS_Master_Squats_Description,"When reaching the roofs after the side-view hallway, face all three groups simultaneously without dying.","Aldekako bista duen korridorearen ondoren teilatura ailegatzean, egin hiru taldeei aurre aldi berean hil gabe."
UI_Goals_List/GOALS_ScoreMultiplier_Description,"While fighting, keep the score multiplier at its maximum for {0} consecutive seconds or more.","Borrokatzean, mantendu puntuazio biderkatzailea bere maximoan jarraian {0} segungo edo gehiagoz."
UI_Goals_List/GOALS_SquatsMoney_Description,"While fighting, vault through all possible money piles in the money counting room.","Borrokatzean, diru kontaketa gelako diru pila guztien gainetik jauzi egin."
UI_Goals_List/GOALS_Time_Club_Name,Winning ticket,Txartel saritua
UI_Goals_List/GOALS_BossChallenge_Museum_Description,"Without dying, clear Kuroki's first phase but do not deflect any attack.","Hil gabe, gainditu Kuroki-ren lehenengo fasea erasorik baztertu gabe."
UI_Goals_List/GOALS_SanctuaryVanilla_Description,"Without dying, clear the final climb with only these Modifiers enabled: ""Skills - Disabled"", ""Shrine Rewards - Disabled"" and ""Barehanded"".","Hil gabe, gainditu azken igoera hiru Aldagarri hauek soilik gaituta: ""Abileziak - Desgaituta"", ""Erlikietako sariak - Desgaituta"" eta ""Esku-hutsik"" "
UI_Goals_List/GOALS_Master_Tower_Description,"Without dying, have Sun Mei break two staves on you in the forge.","Hil gabe, lortu burdinolan Sun Mei-k bi makila zure aurka puskatzea."
UI_Goals_List/GOALS_Master_Squats_Name,Wrong neighbourhood,Okerreko auzoa
UI_Goals_List/GOALS_OutfitClub_Description,"[Deluxe edition] Clear The Club with only these Modifiers: ""Health Recovery - Permanent Damage"", ""Structure-Breaking Deflect"", ""Guard - Ignored"", ""Pendant - No Pendant""","[Deluxe edizioa] Gainditu Kluba hiru Aldagarri hauekin soilik: ""Osasuna berreskuratzea - Min iraunkorra"", ""Bazterketa Desorekatzailea"", ""Babesa - Bazter utzia"", ""Zintzilikarioa - Zintzilikariorik ez"""
UI_Goals_List/GOALS_OutfitClub_DescriptionAlt,"[Deluxe edition] Clear The Club with only these Modifiers: ""Health Recovery - Permanent Damage"", ""Structure-Cracking Deflect"", ""Guard - Ignored"", ""Pendant - No Pendant""",,"[Deluxe edizioa] Gainditu Kluba hiru Aldagarri hauekin soilik: ""Osasuna berreskuratzea - Min iraunkorra"", ""Bazterketa Oreka-birrintzaile"", ""Babesa - Bazter utzia"", ""Zintzilikarioa - Zintzilikariorik ez"""
UI_Goals_List/GOALS_OutfitSquats_Description,"[Deluxe edition] Clear The Squats without taking any shortcut and finish at 40 years old or less with only these Modifiers: ""Health Recovery - Permanent Damage"", ""Enemy Level - Stronger"", ""Damage Multiplier - x2""","[Deluxe edizioa] Gainditu Okupa eremua lasterbiderik hartu gabe eta bukatu 40 urte edo gutxigorekin hiru Aldagarri hauekin soilik: ""Osasun berreskuratzea - Min iraunkorra"", ""Etsaien maila - Indartsuago"", ""Min biderkatzailea - x2"""
UI_Goals_Menu/MESSAGE_Goals,"By completing Goals, you receive the currency needed to purchase Cheats & Modifiers.","Helburuak osatuz, Tranpa eta Aldagarriak erosteko beharko duzun dirua lortuko duzu."
UI_Goals_Menu/UNLOCK_CheatCondition_All,Cheats & Modifiers allowed,Tranpa eta Aldagarriak onartuta
UI_Goals_Menu/UI_Completed,Completed,Osatuta
UI_Goals_Menu/CATEGORY_Global,Global,Orokorra
UI_Goals_Menu/TYPE_Goals,Goals,Helburuak
UI_Goals_Menu/UNLOCK_DifficultyCondition_MediumHard,In Disciple or Master difficulty,Dizipulu edo Maisu zailtasunean
UI_Goals_Menu/UNLOCK_DifficultyCondition_Hard,In Master difficulty,Maisu zailtasunean
UI_Goals_Menu/UNLOCK_DifficultyCondition_All,In any difficulty,Edozein zailtasunetan
UI_Goals_Menu/UNLOCK_CheatCondition_Modifiers,Modifiers allowed,Aldagarriak onartuta
UI_Goals_Menu/UNLOCK_CheatCondition_None,No Cheats & Modifiers,Ez tranpa eta aldagarririk
UI_InputsActions/Action_AttackOnEnemyDown,Attack on downed enemy,Eraso eroritako etsai bati
UI_InputsActions/Action_Avoid,Avoid,Ekidin
UI_InputsActions/Action_Camera,Camera,Kamera
UI_InputsActions/Action_DeflectParry,Deflect/Parry,Baztertu/Aldaratu
UI_InputsActions/Action_Dialogues,Dialogues,Elkarrizketak
UI_InputsActions/ActionDirectionalThrow,Directional Throw,Norabidedun jaurtiketa
UI_InputsActions/Action_Dodge,Dodge,Saihestu
UI_InputsActions/Action_DropWeapon,Drop Weapon,Bota arma
UI_InputsActions/Action_Focus,Focus,Fokatzea
UI_InputsActions/Action_Guard,Guard,Babestu
UI_InputsActions/Action_HeavyAttack,Heavy Attack,Eraso Astuna
UI_InputsActions/Action_Hold,Hold,Eutsi
UI_InputsActions/Action_InteractVault,Interact/Vault,Interakzioa/Jauzi
UI_InputsActions/Action_LightAttack,Light Attack,Eraso Arina
UI_InputsActions/Action_Move,Move,Mugitu
UI_InputsActions/Action_Parry,Parry,Aldaratu
UI_InputsActions/Action_Photomode,Photo mode,Argazki modua
UI_InputsActions/Action_PickUpWeapon,Pick up Weapon,Jaso arma
UI_InputsActions/Action_Run,Run,Korri
UI_InputsActions/Action_Takedown,Takedown,Eraitsi
UI_InputsActions/Action_ThrowWeapon,Throw Weapon,Bota arma
UI_KeyboardKeys/KB_Alt,Alt,Alt
UI_KeyboardKeys/KB_Backspace,Backspace,Backspace
UI_KeyboardKeys/KB_CapsLock,Caps Lock,Caps Lock
UI_KeyboardKeys/KB_Ctrl,Ctrl,Ctrl
UI_KeyboardKeys/KB_Delete,Del,Del
UI_KeyboardKeys/KB_End,End,End
UI_KeyboardKeys/KB_Enter,Enter,Sartu
UI_KeyboardKeys/KB_Escape,Escape,Escape
UI_KeyboardKeys/KB_Home,Home,Home
UI_KeyboardKeys/KB_Insert,Ins,Ins
UI_KeyboardKeys/KB_Num,Num,Num
UI_KeyboardKeys/KB_PageDown,Page Down,Page Down
UI_KeyboardKeys/KB_PageUp,Page Up,Page Up
UI_KeyboardKeys/KB_Pause,Pause,Pause
UI_KeyboardKeys/KB_Print,Print,Print
UI_KeyboardKeys/KB_ScrollLock,Scroll Lock,Scroll Lock
UI_KeyboardKeys/KB_Shift,Shift,Shift
UI_KeyboardKeys/KB_Spacebar,Spacebar,Hutsune barra
UI_KeyboardKeys/KB_Tab,Tab,Tab
UI_Lessons/Parry_InGame_Step1,"<FocusBlack>Deflect specific attacks</> to trigger a Parry, leaving the enemy exposed.","<FocusBlack>Baztertu eraso jakin batzuk</> Aldaratzea aktibatzeko, etsaia arriskuan uzteko."
UI_Lessons/Parry_InGame_Step2,A parried enemy can be <FocusBlack>thrown</> in any direction.,Aldaratutako etsai bat edozein norabidetan <FocusBlack>jaurti</> daiteke.
UI_Lessons/Parry_InGame_Step4,A stunned enemy <FocusBlack>cannot defend themselves</> for a short while.,Nahasitako etsaia tarte labur batez <FocusBlack>ezin da defendatu</>.
UI_Lessons/Parry_InGame_Step5,A stunned enemy can be <FocusBlack>thrown</> in any direction.,Nahasitako etsaia edozein norabidetan <FocusBlack>jaurti</> daiteke.
UI_Lessons/Action_Avoid,AVOID,EKIDIN
UI_Lessons/Avoid_InGame_Title,AVOID,EKIDIN
UI_Lessons/Action_AvoidDown,AVOID DOWN,EKIDIN BEHEAN
UI_Lessons/Action_AvoidUp,AVOID UP,EKIDIN GOIAN
UI_Lessons/SpecialAttacks_InGame_Step1,"Attacks with <FocusBlack>glowing limbs</> deal a lot of structure damage. 
It's better to avoid these attacks.","<FocusBlack>Distiratzen duten gorputz-adarrekin</> egindako erasoek desoreka handia eragiten dute.
Eraso hauek ekiditea da hoberena."
UI_Lessons/Avoid_Menu_Description,Avoid attacks to regain your structure and punish specific moves.,Ekidin erasoak zure oreka berreskuratu eta mugimendu batzuk zigortzeko.
UI_Lessons/Avoid_InGame_Step1,Avoid high and medium attacks by holding the Guard button <FocusBlack>then</> pressing down.,Erdiko eta goiko erasoak ekiditeko sakatu Babestu botoia eta <FocusBlack>gero</> behera.
UI_Lessons/Avoid_InGame_Step4,Avoid low attacks by holding the Guard button <FocusBlack>then</> pressing up. ,Erdiko eta goiko erasoak ekiditeko sakatu Babestu botoia eta <FocusBlack>gero</> gora. 
UI_Lessons/Avoid_InGame_Step6,Avoiding any attacks allows you to <FocusBlack>restore your Structure gauge.</>,Edozein eraso ekiditeak <FocusBlack>zure Oreka neurgailua berrezartzea</> dakar.
UI_Lessons/Action_Block,BLOCK,BLOKEOA
UI_Lessons/Combos_InGame_Step6,Back Breaker is the <FocusBlack>most damaging base combo</>.,Bizkar-hauskailua <FocusBlack>min handiena eragiten duen oinarrizko konboa</> da.
UI_Lessons/Combos_InGame_Title,COMBOS,KONBOAK
UI_Lessons/CrowdControl_InGame_Title,COMMAND ATTACKS,AGINTE ERASOAK
UI_Lessons/Action_Deflect,DEFLECT,BAZTERTU
UI_Lessons/Deflect_InGame_Title,DEFLECT,BAZTERTU
UI_Lessons/Action_DownAttack,DOWN ATTACK,BEHEKO ERASOA
UI_Lessons/Deflect_InGame_Step2,"Deflect attacks to impact the enemy's structure.",Baztertu erasoak etsaien orekan eragiteko.
UI_Lessons/Deflect_InGame_Step3,Deflect attacks to prevent your structure from being broken.,Baztertu erasoak zure oreka mantentzeko.
UI_Lessons/Deflect_Menu_Description,"Deflect attacks to reduce your enemy's structure and protect yours.",Baztertu erasoak zure etsaiak oreka galtzeko eta zuk zurea babesteko.
UI_Lessons/FreeTraining_Menu_Title,FREE TRAINING,ENTRENAMENDU ASKEA
UI_Lessons/Action_Fail_Generic,Failed,Hutsa
UI_Lessons/General_FinishLesson,Finish Lesson,Bukatu irakaspena
UI_Lessons/Action_HeavyAttack,HEAVY ATTACK,ERASO ASTUNA
UI_Lessons/Combos_InGame_Step5,Heavy Attacks combo is slower but more <FocusBlack>damaging</> than Light Attacks. ,Eraso Astuna konboa Eraso Arina baino motelagoa da baina <FocusBlack>min handiagoa</> eragiten du.
UI_Lessons/Parry_InGame_Step3,Immediately counterattack a parried enemy to <FocusBlack>stun</> them.,Aldaratutako etsai bati <FocusBlack>nahasmendua</> eragiteko, kontraerasotu berehala.
UI_Lessons/CrowdControl_InGame_Step3,Knocking an enemy down <FocusBlack>incapacitates</> them for a few seconds.,"Etsai bati bultza egitean, segundu batzuz <FocusBlack>ezgaituta</> gelditzen da."
UI_Lessons/General_LessonSuccess,LESSON FINISHED,IRAKASPENA BUKATU DA
UI_Lessons/Action_LightAttack,LIGHT ATTACK,ERASO ARINA
UI_Lessons/Parry_Menu_Description,"Learn how to stop your enemy's attacks with a Parry.",Ikasi zure etsaien erasoak gelditzen Aldaratze batekin.
UI_Lessons/Weapons_Menu_Description,Learn how to use weapons and throwable items.,Ikasi nola erabili armak eta jaurtitzeko itemak.
UI_Lessons/General_LeaveLesson,Leave Lesson,Utzi irakaspena
UI_Lessons/Structure_Menu_Name,Lesson 1 - Structure & Block,1. irakaspena - Oreka eta blokeoa
UI_Lessons/Deflect_Menu_Name,Lesson 2 - Deflect,2. irakaspena - Baztertu
UI_Lessons/Parry_Menu_Name,Lesson 3 - Parry,3. irakaspena - Aldaratu
UI_Lessons/Avoid_Menu_Name,Lesson 4 - Avoid,4. irakaspena - Ekidin
UI_Lessons/SpecialAttacks_Menu_Name,Lesson 5 - Enemy Special Attacks,5. irakaspena - Etsaien eraso bereziak
UI_Lessons/CrowdControl_Menu_Name,Lesson 6 - COMMAND ATTACKS,6. irakaspena - AGINTE ERASOAK
UI_Lessons/Combos_Menu_Name,Lesson 6 - Combos Overview,6. irakaspena - Konboen laburpena
UI_Lessons/Weapons_Menu_Name,Lesson 7 - Weapons,7. irakaspena - Armak
UI_Lessons/Combos_InGame_Step1,Light Attacks combo is <FocusBlack>fast and simple</>.,Eraso Arinak konboa <FocusBlack>azkar eta erraza</> da.
UI_Lessons/CrowdControl_InGame_Step5,Make the most of crowd control options by using them <FocusBlack>after a parry</>.,"Taldeen kontrol aukerak aprobetxatzeko, erabil itzazu <FocusBlack>aldaratzen baten ondoren</>."
UI_Lessons/Avoid_InGame_Step5,Most low attacks can be <FocusBlack>punished</>.,Beheko eraso gehienak <FocusBlack>zigortu</> daitezke.
UI_Lessons/General_NextStep,Next Step,Hurrengo pausoa
UI_Lessons/SpecialAttacks_Menu_Description,Overview of special attack types used by the various enemies.,Etsaiek erabiltzen dituzten eraso berezien laburpena.
UI_Lessons/Structure_Menu_Description,Overview of the Structure & Guard systems for the main character.,Protagonistarean Oreka eta Babes sistemen laburpena.
UI_Lessons/CrowdControl_Menu_Description,Overview of the attacks to immobilize enemies and control a group.,Etsaiak geldiarazteko eta taldeen kontrolerako erasoen laburpena.
UI_Lessons/Action_PalmStrike,PALM STRIKE,ESKU-AHUR ERASOA
UI_Lessons/Action_Parry,PARRY,ALDARATZEA
UI_Lessons/Parry_InGame_Title,PARRY,ALDARATZEA
UI_Lessons/Weapons_InGame_Step7,Press any attack button with an item in hand to <FocusBlack>throw</> it.,Sakatu erasorako edozein botoi item bat eskuan duzularik itema <FocusBlack>botatzeko</>.
UI_Lessons/Deflect_InGame_Step1,Press the Guard button <FocusBlack>just before being hit</> to Deflect most attacks.,Sakatu Babes botoia <FocusBlack>zu jo aurreko unean</> eraso gehienak Baztertzeko.
UI_Lessons/General_PreviousStep,Previous Step,Aurreko pausoa
UI_Lessons/Avoid_InGame_Step3,Punish an attack to <FocusBlack>stun</> an enemy.,Zigortu eraso bat etsaia <FocusBlack>nahasteko</>.
UI_Lessons/Combos_InGame_Step2,Push Kick combo gives an <FocusBlack>easy access to push</>.,Bultzada ostikada konboak <FocusBlack>bultzatzea errazten du</>.
UI_Lessons/CrowdControl_InGame_Step1,Pushing an opponent away can help to <FocusBlack>create space and exploit the environment.</> ,Aurkari bat bultzatuz urruntzeak <FocusBlack>espazioa sortu eta ingurunea ustiatzen</> lagundu dezake.
UI_Lessons/General_ReplayStep,Replay Step,Errepikatu pausoa
UI_Lessons/Combos_InGame_Step4,Rising Claw combo can <FocusBlack>do damage even if blocked</>.,Goranzo atzapar konboak, <FocusBlack>blokeatuta ere mina ematen du</>
UI_Lessons/Combos_InGame_Step3,Roundhouse Kick combo is can <FocusBlack>hit multiple enemies</>.,Ostikada birakaria konboak <FocusBlack>hainbat etsai jo ditzake.</>.
UI_Lessons/SpecialAttacks_InGame_Title,SPECIAL ATTACKS,ERASO BEREZIAK
UI_Lessons/Structure_InGame_Title,STRUCTURE & BLOCK,OREKA ETA BLOKEATZEA
UI_Lessons/Action_Sweep,SWEEP,EKORTU
UI_Lessons/Avoid_InGame_Step2,"Some attacks can be <FocusBlack>punished</> after avoiding them, triggering a <FocusBlack>slow down effect</>.","Eraso batzuk <FocusBlack>zigortu egin daitzke</> ekidin eta gero, <FocusBlack>moteltze efektu</> bat martxan jarriz."
UI_Lessons/General_StartStep,Start,Hasi
UI_Lessons/Action_Takedown,TAKEDOWN,ERAITSI
UI_Lessons/Action_Throw,THROW,JAURTI
UI_Lessons/TrainingMode_Title,TRAINING MODE,ENTRENATZE MODUA
UI_Lessons/FreeTraining_Menu_Description,Test out your abilities against enemies you already fought.,Probatu zure gaitasunak jadanik borroka egin duzun etsaien aurka.
UI_Lessons/Weapons_InGame_Step5,Throwing your weapon <FocusBlack>stun</> the enemy.,Zure arma jaurtiz etsaia <FocusBlack>zorabiatu</>.
UI_Lessons/SpecialAttacks_InGame_Step3,Throws are <FocusBlack>always punishable</>.,Jaurtiketak <FocusBlack>beti dira zigorgarriak.</>
UI_Lessons/Combos_Menu_Description,Tips and tricks to use efficiently the base combos.,Oinarrizko konboak modu eraginkorrean erabiltzeko aholku eta trikimailuak.
UI_Lessons/Action_Fail_TooEarly,Too Early,Garaizegi
UI_Lessons/Action_Fail_TooLate,Too Late,Beranduegi
UI_Lessons/Weapons_InGame_Step2,Using a weapon give you access to <FocusBlack>new and more damaging attacks</>.,Arma bat erabiltzeak <FocusBlack>eraso berri eta mingarrigoen</> aukera ematen dizu.
UI_Lessons/CrowdControl_InGame_Step4,Various base and unlockable attacks allow to knockdown an enemy.,Oinarrizko hainbat eraso desblokeagarrik etsaia eraistea ahalbidetzen dute.
UI_Lessons/CrowdControl_InGame_Step2,Various base and unlockable attacks allow to push an enemy.,Oinarrizko hainbat eraso desblokeagarrik etsaia bultzatzea ahalbidetzen dute.
UI_Lessons/Weapons_InGame_Title,WEAPONS,ARMAK
UI_Lessons/Structure_InGame_Step3,"When the Structure gauge is filled, you get hit and <FocusBlack>lose control of the character</>.","Oreka neurgailua beteta dagoenean, jotzen zaituztenean <FocusBlack>pertsonaiaren kontrola galduko duzu</>."
UI_Lessons/SpecialAttacks_InGame_Step2,You <FocusBlack>must avoid</> throws. ,Jaurtiketak <FocusBlack>ekidin behar</> dituzu. 
UI_Lessons/Structure_InGame_Step1,You can <FocusBlack>block incoming attacks</> by holding the Guard button.,<FocusBlack>Zure aurkako erasoak blokeatu</> ditzakezu Babes botoia sakatuta.
UI_Lessons/Weapons_InGame_Step3,You can <FocusBlack>drop</> your weapon.,Zure arma <FocusBlack>bota</> dezakezu.
UI_Lessons/Weapons_InGame_Step1,"You can <FocusBlack>pick-up</> weapons when you're near them.","Armak <FocusBlack>jaso</> ditzakezu hurbil dituzunean."
UI_Lessons/Weapons_InGame_Step4,You can <FocusBlack>throw</> your weapon.,Zure arma <FocusBlack>jaurti</> dezakezu.
UI_Lessons/CrowdControl_InGame_Step6,You can also use crowd control attacks on a <FocusBlack>stunned enemy</>.,Talde kontrolerako erasoak erabil ditzakezu <FocusBlack>zorabiatutako etsai</> baten aurka.
UI_Lessons/CrowdControl_InGame_Step7,"You can hit down opponents when you're nearby them.","Eraitsitako etsaiak kolpatu ditzakezu hurbil dituzunean."
UI_Lessons/Weapons_InGame_Step6,You can pick-up some <FocusBlack>items from the environment</>.,<FocusBlack>Inguruneko objektu</> batzuk jaso ditzakezu.
UI_Lessons/Structure_InGame_Step2,"You take <FocusBlack>structure damage</> whenever you block or get hit.
The Structure gauge is displayed at the bottom of the screen.","Blokeatutako edo jasotako kolpeek <FocusBlack>desoreka</> eragiten dizute.
Oreka neurgailua pantailaren beheko aldean ageri da."
UI_Notifications/NOTIF_GoalCleared,Goal cleared,Helburua gaindituta
UI_Notifications/Notif_NewArena,New Arena,Leku berria
UI_Notifications/Notif_NewChallenge,New Challenge,Erronka berria
UI_Notifications/Notif_NewDifficulty,New Difficulty,Zailtasun berria
UI_Notifications/Notif_NewModifier,New Modifier,Aldagarri berria
UI_Notifications/NOTIF_ModifiersUnlocked,New Modifiers & Cheats,Aldagarri eta tranpa berriak
UI_Notifications/Notif_NewOutfit,New Outfit,Janzkera berria
UI_Notifications/Notif_NewPitch,New Pitch,Ahots berria
UI_Notifications/Notif_Training,New Training Enemy,Entrenamendurako etsai berria
UI_Notifications/NOTIF_GoalClearedMultiple,Several Goals cleared,Hainbat Helburu gaindituta
UI_Outfits/OUTFIT_Deference_Description,An outfit inspired from the Club,Klubean inspiratutako janzkera
UI_Outfits/OUTFIT_Wisdom_Description,An outfit inspired from the Museum,Museoan inspiratutako janzkera
UI_Outfits/OUTFIT_Sincerity_Description,An outfit inspired from the Sanctuary,Santutegian inspiratutako janzkera
UI_Outfits/OUTFIT_Humanity_Description,An outfit inspired from the Squats, inspiratutako janzkera
UI_Outfits/OUTFIT_Justice_Description,An outfit inspired from the Tower,Okupa gunean inspiratutako janzkera
UI_Outfits/OUTFIT_4_Unlock,Clear all score-related Goals (get any ending to unlock Goals),Gainditu puntuazioari lotutako Helburu guztiak (lortu edozein bukaera Helburuak desblokeatzeko)
UI_Outfits/OUTFIT_6_Unlock,"Clear the Goal ""Chanbara"" in the Museum","Gainditu Museoko ""Chanbara"" Helburua"
UI_Outfits/OUTFIT_7_Unlock,"Clear the Goal ""More haste, less speed"" in the Tower","Gainditu Dorreko ""Presa handia, abiadura txikia"" Helburua"
UI_Outfits/OUTFIT_10_Unlock,Collect 125 stamps in arenas.,Lortu 125 zigilu ARENAN.
UI_Outfits/OUTFIT_12_Unlock,Collect 50 dragon stamps in arenas.,Lortu 50 dragoi zigilu ARENAN.
UI_Outfits/OUTFIT_9_Unlock,Collect 80 tiger stamps in arenas.,Lortu 80 tigre zigilu ARENAN.
UI_Outfits/Outfit_0_Name,Default Outfit,Berezko janzkera
UI_Outfits/OUTFIT_Deference_Name,Deference,Adeitasuna
UI_Outfits/OUTFIT_Deluxe,Deluxe Edition,Deluxe Edizioa
UI_Outfits/OUTFIT_5_Name,Enforcer Armor,Agentearen babesa
UI_Outfits/Gender_Female,Female,Emakumea
UI_Outfits/OUTFIT_Rysrin_Description,Finally a fully-fledged Absolver,Fundamentuzko Absolver bat azkenean
UI_Outfits/OUTFIT_GoldAccessory1_Name,Golden Lion Head,Urrezko lehoi burua
UI_Outfits/OUTFIT_Humanity_Name,Humanity,Gizatasuna
UI_Outfits/OUTFIT_11_Name,Jumpsuit,Tximinoa
UI_Outfits/OUTFIT_Justice_Name,Justice,Justizia
UI_Outfits/OUTFIT_9_Name,Kickboxing,Kickboxing
UI_Outfits/Outfit_2_Unlock,Kill Yang,Hil ezazu Yang
UI_Outfits/Gender_Male,Male,Gizona
UI_Outfits/OUTFIT_4_Name,Master Hand,Esku maisua
UI_Outfits/Outfit_0_Unlock,None,Batere ez
UI_Outfits/OUTFIT_13_Unlock,Permanently unlock all skills.,Desblokeatu betirako abilezia guztiak.
UI_Outfits/OUTFIT_12_Name,Professional,Profesionala
UI_Outfits/OUTFIT_Blood_Name,Reckless Vengeance,Mendeku Axolagabea
UI_Outfits/OUTFIT_Rysrin_Name,Rysrin,Rysrin
UI_Outfits/OUTFIT_Sincerity_Name,Sincerity,Zintzotasuna
UI_Outfits/Outfit_3_Unlock,Spare Yang,Barkatu Yang-i
UI_Outfits/OUTFIT_StreetWear_description,Straight from the streets,Kaleetatik zuzenean
UI_Outfits/OUTFIT_8_Name,Stunt Double,Ekintza bikoitza
UI_Outfits/OUTFIT_GoldAccessory2_Name,Sunglasses,Eguzkitako betaurrekoak
UI_Outfits/Gender_ChangeCharacter,Swap Character,Aldatu pertsonaia
UI_Outfits/OUTFIT_Blood_Description,This blood is not all mine,Odol guztia ez da nirea
UI_Outfits/OUTFIT_10_Name,Tracksuit,Txandala
UI_Outfits/Outfit_0_Description,Traditional outfit of your Kung Fu school,Kung Fu eskolako janzkera tradizionala
UI_Outfits/OUTFIT_6_Description,"Unlocked after completing the ""Chanbara"" Goal","""Chanbara"" Helburua gainditzean desblokeatzen da"
UI_Outfits/OUTFIT_7_Description,"Unlocked after completing the ""More haste, less speed"" Goal","""Presa handia, abiadura txikia"" Helburua gainditzean desblokeatzen da"
UI_Outfits/OUTFIT_4_Description,Unlocked by clearing all score-related Goals,Puntuazioari lotutako helburu guztiak gainditzean desblokeatutzen da
UI_Outfits/OUTFIT_10_Description,Unlocked by collecting 125 stamps in arenas.,Lortu 125 zigilu ARENAN desblokeatzen da.
UI_Outfits/OUTFIT_12_Description,Unlocked by collecting 50 dragon stamps in arenas.,Lortu 50 dragoi zigilu ARENAN desblokeatzen da.
UI_Outfits/OUTFIT_9_Description,Unlocked by collecting 80 tiger stamps in arenas.,Lortu 80 tigre zigilu ARENAN desblokeatzen da.
